@RELATION banking_fraud

@ATTRIBUTE age NUMERIC
@ATTRIBUTE gender {Female,Male}
@ATTRIBUTE occupation {Business,Retired,Salaried,Self_Employed,Student}
@ATTRIBUTE account_type {Current,Savings}
@ATTRIBUTE account_balance NUMERIC
@ATTRIBUTE transaction_type {Cash_Withdrawal,Deposit,Payment,Transfer}
@ATTRIBUTE payment_method {Card,Cash,Net_Banking,UPI,Wallet}
@ATTRIBUTE channel {ATM,Branch,Mobile,Web}
@ATTRIBUTE amount NUMERIC
@ATTRIBUTE transaction_hour NUMERIC
@ATTRIBUTE age_band {Adult,Elderly,Middle_Aged,Senior,Young}
@ATTRIBUTE fraud {0,1}

@DATA
53,Female,Business,Savings,88791.74,Transfer,UPI,Mobile,2158.25,9,Senior,0
36,Female,Retired,Savings,27716.83,Payment,Net_Banking,Branch,221.65,17,Middle_Aged,0
43,Female,Self_Employed,Savings,7988.52,Payment,Cash,Mobile,3905.39,19,Middle_Aged,0
20,Male,Business,Savings,40025.31,Transfer,Net_Banking,ATM,544.22,4,Young,0
36,Female,Self_Employed,Savings,74012.39,Cash_Withdrawal,UPI,Mobile,784.6,19,Middle_Aged,0
37,Male,Business,Savings,58532.26,Transfer,Net_Banking,Web,794.71,18,Middle_Aged,0
49,Male,Student,Current,26283.46,Payment,UPI,ATM,2342.46,1,Middle_Aged,0
24,Female,Business,Savings,22301.61,Deposit,UPI,Web,257.12,3,Young,0
69,Female,Student,Savings,26115.05,Payment,Cash,Branch,918.36,15,Elderly,0
58,Male,Business,Savings,71696.64,Deposit,Cash,Mobile,577.49,20,Senior,0
50,Male,Business,Current,49428.99,Transfer,UPI,Web,9877.83,15,Middle_Aged,0
57,Male,Student,Savings,19759.59,Transfer,Cash,Mobile,370.56,16,Senior,0
56,Female,Salaried,Savings,19365.88,Transfer,Card,Mobile,82.92,14,Senior,0
35,Male,Self_Employed,Savings,18299.77,Payment,UPI,Mobile,5970.56,12,Adult,0
57,Female,Business,Savings,11479.22,Deposit,UPI,Web,1792.45,0,Senior,0
18,Female,Salaried,Savings,79337.85,Deposit,Net_Banking,Mobile,499.01,21,Young,0
28,Female,Business,Savings,14324.71,Payment,UPI,Web,1061.87,4,Adult,0
45,Male,Business,Savings,39823.83,Cash_Withdrawal,UPI,Branch,492.26,19,Middle_Aged,0
74,Female,Salaried,Current,15848.94,Transfer,Cash,Branch,154.93,0,Elderly,0
42,Female,Retired,Savings,18365.35,Cash_Withdrawal,Card,ATM,930.5,11,Middle_Aged,0
67,Female,Business,Savings,24560.52,Cash_Withdrawal,Net_Banking,ATM,923.86,22,Elderly,0
40,Female,Salaried,Savings,41614.08,Transfer,Net_Banking,Mobile,1539.71,14,Middle_Aged,0
48,Female,Self_Employed,Current,21864.53,Payment,Net_Banking,Web,414.47,3,Middle_Aged,0
47,Male,Self_Employed,Savings,10814.42,Cash_Withdrawal,UPI,Branch,505.36,18,Middle_Aged,0
59,Female,Salaried,Current,27317.02,Deposit,Card,Web,752.52,15,Senior,0
52,Female,Salaried,Current,14569.16,Cash_Withdrawal,Cash,Mobile,411.23,22,Senior,0
24,Male,Salaried,Savings,92509.87,Transfer,UPI,ATM,3417.84,17,Young,0
33,Female,Business,Savings,21851.93,Cash_Withdrawal,UPI,Web,2563.48,16,Adult,0
43,Male,Business,Savings,15766.21,Transfer,Card,ATM,654.66,10,Middle_Aged,0
65,Female,Business,Savings,130592.97,Payment,UPI,ATM,1871.66,19,Senior,0
74,Male,Retired,Savings,48587.02,Payment,Wallet,Branch,317.89,12,Elderly,0
69,Male,Self_Employed,Savings,13129.03,Deposit,Net_Banking,Mobile,691.35,23,Elderly,0
66,Female,Salaried,Current,14289.34,Transfer,UPI,ATM,4738.98,21,Elderly,0
19,Female,Salaried,Savings,39314.41,Payment,UPI,Mobile,2092.0,8,Young,0
18,Female,Salaried,Current,27855.37,Deposit,Wallet,ATM,1464.23,16,Young,0
65,Male,Salaried,Savings,54838.1,Deposit,Card,Web,766.21,16,Senior,0
29,Male,Business,Savings,15833.12,Transfer,Net_Banking,Mobile,1051.59,4,Adult,0
22,Male,Self_Employed,Current,47140.48,Deposit,Card,Branch,252.55,21,Young,0
54,Female,Salaried,Savings,4488.93,Transfer,Net_Banking,Mobile,793.63,7,Senior,0
49,Male,Salaried,Savings,23776.35,Payment,Cash,Mobile,1597.24,2,Middle_Aged,0
72,Male,Self_Employed,Savings,16420.02,Transfer,UPI,ATM,1068.04,5,Elderly,0
26,Female,Salaried,Savings,18694.09,Transfer,UPI,Mobile,1068.05,2,Adult,1
58,Male,Salaried,Savings,24777.72,Transfer,Card,Web,569.98,7,Senior,0
52,Male,Salaried,Savings,66889.88,Cash_Withdrawal,Net_Banking,Web,442.42,11,Senior,0
36,Female,Student,Savings,10686.84,Cash_Withdrawal,UPI,Mobile,403.74,3,Middle_Aged,1
65,Male,Retired,Current,4673.04,Payment,Cash,Mobile,852.45,1,Senior,0
33,Female,Student,Savings,11725.92,Payment,UPI,Web,2285.28,9,Adult,0
20,Female,Salaried,Current,60958.51,Payment,Net_Banking,Mobile,464.73,14,Young,0
37,Female,Salaried,Savings,7215.65,Payment,Net_Banking,ATM,1142.26,12,Middle_Aged,0
41,Female,Retired,Savings,17025.06,Deposit,Card,Mobile,1113.74,23,Middle_Aged,0
71,Female,Salaried,Savings,52662.66,Deposit,UPI,Web,2779.79,14,Elderly,0
73,Male,Student,Savings,25674.59,Transfer,UPI,ATM,1111.41,21,Elderly,0
50,Male,Student,Current,66367.67,Cash_Withdrawal,Cash,Mobile,247.68,18,Middle_Aged,0
41,Female,Salaried,Savings,5282.12,Payment,Card,Web,9180.87,17,Middle_Aged,0
69,Female,Salaried,Savings,20800.09,Payment,UPI,Branch,2897.75,12,Elderly,0
28,Male,Business,Savings,78412.74,Payment,Wallet,Mobile,1777.9,19,Adult,0
66,Female,Salaried,Savings,10921.57,Transfer,Card,ATM,616.77,19,Elderly,0
25,Female,Student,Current,61564.94,Deposit,Cash,Mobile,797.17,0,Young,0
53,Female,Self_Employed,Current,22280.07,Cash_Withdrawal,UPI,Mobile,264.44,15,Senior,0
55,Male,Salaried,Savings,38074.63,Deposit,UPI,Mobile,785.46,7,Senior,0
57,Male,Salaried,Savings,73992.98,Transfer,Card,Mobile,1307.27,22,Senior,0
37,Female,Salaried,Savings,37944.09,Transfer,Cash,Branch,1069.33,5,Middle_Aged,0
52,Female,Retired,Savings,16764.19,Payment,Card,Web,6326.84,2,Senior,0
65,Male,Salaried,Current,42177.84,Payment,Net_Banking,ATM,2145.2,19,Senior,0
42,Male,Self_Employed,Savings,15844.22,Cash_Withdrawal,Card,Web,2903.3,15,Middle_Aged,0
52,Female,Self_Employed,Savings,33479.66,Cash_Withdrawal,UPI,Mobile,1882.14,1,Senior,1
42,Female,Student,Savings,9882.55,Transfer,Net_Banking,Mobile,1290.31,22,Middle_Aged,0
46,Male,Retired,Current,27536.72,Deposit,Card,Branch,1728.16,1,Middle_Aged,0
35,Male,Salaried,Savings,69663.69,Payment,UPI,Branch,150.79,14,Adult,0
63,Male,Student,Savings,21183.63,Transfer,UPI,ATM,845.25,9,Senior,0
35,Female,Self_Employed,Savings,64534.31,Deposit,Net_Banking,ATM,271.03,0,Adult,0
19,Male,Business,Savings,319573.84,Transfer,Net_Banking,Mobile,336.99,21,Young,0
71,Female,Business,Current,26287.32,Transfer,UPI,Mobile,3617.81,19,Elderly,1
52,Male,Salaried,Savings,43974.0,Payment,Card,Branch,373.7,14,Senior,0
33,Male,Salaried,Savings,39398.78,Cash_Withdrawal,Cash,ATM,291.88,23,Adult,0
58,Male,Self_Employed,Savings,32211.63,Payment,Net_Banking,Mobile,1619.03,0,Senior,0
53,Male,Salaried,Savings,50529.71,Transfer,Card,Mobile,1023.85,21,Senior,0
50,Female,Salaried,Savings,22060.06,Payment,Net_Banking,ATM,1713.45,15,Middle_Aged,0
21,Female,Student,Savings,15834.79,Cash_Withdrawal,Card,Web,6348.07,17,Young,0
50,Male,Salaried,Savings,7934.23,Transfer,UPI,Web,1944.5,23,Middle_Aged,0
31,Female,Self_Employed,Savings,20451.13,Transfer,UPI,Mobile,232.62,4,Adult,1
38,Male,Salaried,Savings,55334.25,Transfer,UPI,ATM,2787.49,20,Middle_Aged,0
65,Male,Retired,Current,12684.83,Payment,Card,ATM,880.14,4,Senior,0
37,Male,Salaried,Savings,32772.41,Transfer,Net_Banking,Mobile,1297.18,22,Middle_Aged,0
73,Male,Business,Savings,24379.85,Payment,UPI,Mobile,209.89,22,Elderly,0
25,Female,Salaried,Savings,16373.6,Deposit,Card,Mobile,1813.93,9,Young,0
24,Male,Salaried,Savings,6109.3,Payment,UPI,Mobile,298.43,22,Young,0
20,Male,Salaried,Savings,80040.16,Cash_Withdrawal,Net_Banking,Mobile,1871.04,11,Young,0
34,Female,Salaried,Current,40690.6,Payment,Net_Banking,Web,532.26,9,Adult,0
50,Male,Salaried,Savings,226892.19,Payment,UPI,ATM,2257.84,1,Middle_Aged,0
65,Male,Retired,Savings,63801.4,Deposit,Card,Web,300.35,23,Senior,0
29,Male,Business,Savings,78624.23,Transfer,UPI,Mobile,230.27,0,Adult,1
68,Female,Salaried,Savings,6637.67,Transfer,Card,Web,638.17,15,Elderly,0
39,Male,Student,Savings,6545.49,Cash_Withdrawal,UPI,ATM,1431.27,17,Middle_Aged,0
72,Female,Salaried,Savings,27829.44,Transfer,Card,Web,348.92,6,Elderly,0
39,Male,Salaried,Savings,10737.61,Deposit,Cash,ATM,1344.57,3,Middle_Aged,0
63,Male,Self_Employed,Savings,15599.13,Payment,Card,Branch,2629.12,9,Senior,0
47,Female,Retired,Current,203010.17,Payment,UPI,Web,291.89,9,Middle_Aged,0
55,Male,Student,Current,69696.19,Payment,Card,Mobile,1346.65,10,Senior,0
55,Male,Salaried,Savings,12726.93,Transfer,Cash,Mobile,1881.42,2,Senior,0
62,Female,Salaried,Savings,4052.56,Payment,Card,Branch,904.26,13,Senior,0
68,Female,Business,Current,11897.1,Deposit,UPI,Branch,1009.81,12,Elderly,0
71,Female,Salaried,Savings,17227.19,Transfer,Net_Banking,Branch,268.03,18,Elderly,0
25,Female,Business,Savings,20805.84,Transfer,Card,Web,1698.42,9,Young,0
44,Female,Business,Current,9669.8,Payment,UPI,Web,1165.86,14,Middle_Aged,0
44,Male,Student,Current,66428.43,Payment,UPI,Mobile,1274.96,7,Middle_Aged,0
51,Female,Self_Employed,Savings,15227.09,Transfer,Wallet,ATM,8644.47,16,Senior,0
38,Male,Salaried,Savings,45200.44,Payment,UPI,ATM,891.88,5,Middle_Aged,0
47,Male,Business,Savings,28088.34,Deposit,Net_Banking,Web,1514.22,6,Middle_Aged,0
50,Male,Salaried,Savings,56998.58,Payment,Card,Mobile,3976.32,13,Middle_Aged,0
45,Female,Salaried,Savings,22240.36,Transfer,Card,Mobile,1044.93,7,Middle_Aged,0
64,Female,Self_Employed,Savings,12836.02,Deposit,Cash,Mobile,535.62,11,Senior,0
50,Male,Self_Employed,Savings,16666.07,Transfer,UPI,Web,1633.33,17,Middle_Aged,0
22,Female,Self_Employed,Savings,16855.16,Payment,UPI,Mobile,552.8,13,Young,0
65,Female,Salaried,Savings,140314.34,Transfer,UPI,Mobile,3638.55,0,Senior,1
36,Female,Business,Savings,28601.21,Transfer,Net_Banking,Mobile,1834.85,3,Middle_Aged,0
21,Female,Salaried,Savings,27003.08,Payment,Card,ATM,463.56,16,Young,0
52,Male,Self_Employed,Savings,54481.76,Payment,Card,Branch,315.08,17,Senior,0
66,Male,Salaried,Current,26901.68,Payment,UPI,Mobile,1282.22,18,Elderly,0
34,Female,Retired,Savings,65995.45,Deposit,Card,Branch,1415.87,3,Adult,0
61,Male,Retired,Current,19977.02,Payment,UPI,Mobile,315.84,5,Senior,0
45,Female,Business,Current,18418.08,Transfer,UPI,ATM,2406.06,7,Middle_Aged,0
47,Female,Salaried,Savings,12280.66,Payment,UPI,ATM,2132.93,14,Middle_Aged,0
46,Male,Salaried,Savings,118188.71,Payment,Cash,ATM,1543.12,19,Middle_Aged,0
63,Male,Self_Employed,Current,25441.58,Cash_Withdrawal,Card,ATM,2339.77,0,Senior,0
70,Male,Salaried,Savings,10517.19,Cash_Withdrawal,Card,ATM,407.6,4,Elderly,0
23,Female,Self_Employed,Savings,31491.15,Payment,Cash,Branch,432.06,15,Young,0
52,Male,Salaried,Savings,15993.81,Transfer,Wallet,Branch,845.79,20,Senior,0
58,Female,Salaried,Savings,19698.92,Payment,Net_Banking,Branch,581.47,5,Senior,0
54,Male,Self_Employed,Current,34496.14,Transfer,Card,Branch,1811.95,20,Senior,0
41,Male,Business,Current,90833.93,Deposit,Cash,Mobile,2454.1,9,Middle_Aged,0
46,Female,Business,Current,29180.86,Deposit,Net_Banking,Mobile,542.68,9,Middle_Aged,0
66,Female,Salaried,Savings,15232.26,Payment,Card,ATM,460.45,4,Elderly,0
63,Female,Salaried,Savings,17962.98,Deposit,Card,ATM,2578.07,7,Senior,0
70,Female,Self_Employed,Savings,45485.9,Payment,UPI,Web,410.76,0,Elderly,0
48,Female,Salaried,Savings,5615.73,Transfer,Net_Banking,Branch,824.22,4,Middle_Aged,0
52,Female,Retired,Savings,11682.58,Payment,UPI,Web,399.46,0,Senior,1
50,Female,Self_Employed,Savings,31892.2,Cash_Withdrawal,UPI,Web,606.76,6,Middle_Aged,0
69,Female,Salaried,Savings,6868.25,Cash_Withdrawal,Card,Mobile,243.14,14,Elderly,0
38,Male,Business,Savings,20951.92,Payment,Net_Banking,Mobile,3952.78,22,Middle_Aged,0
49,Female,Business,Savings,18350.06,Transfer,Card,Mobile,3017.88,23,Middle_Aged,0
40,Female,Salaried,Savings,54282.59,Cash_Withdrawal,Net_Banking,Branch,489.29,13,Middle_Aged,0
50,Male,Retired,Savings,22021.49,Payment,Net_Banking,Branch,1742.47,22,Middle_Aged,0
20,Female,Student,Savings,69518.84,Deposit,Card,Mobile,260.94,8,Young,0
35,Male,Salaried,Savings,28655.44,Transfer,Card,ATM,2042.15,7,Adult,0
42,Male,Salaried,Current,111431.01,Cash_Withdrawal,Card,Mobile,453.04,7,Middle_Aged,0
59,Female,Salaried,Current,8866.26,Transfer,Net_Banking,Mobile,3705.51,2,Senior,0
48,Male,Business,Current,98095.96,Transfer,Cash,Branch,1827.97,19,Middle_Aged,0
71,Female,Self_Employed,Savings,19362.59,Deposit,Net_Banking,ATM,760.86,3,Elderly,0
20,Male,Business,Savings,87479.5,Payment,UPI,Mobile,729.09,16,Young,0
57,Male,Business,Savings,69437.88,Transfer,UPI,Mobile,1267.1,5,Senior,0
63,Male,Student,Savings,2747.57,Payment,UPI,Branch,435.32,1,Senior,0
41,Female,Salaried,Savings,39471.52,Cash_Withdrawal,Card,Mobile,3377.56,8,Middle_Aged,0
67,Female,Salaried,Current,59760.24,Deposit,Net_Banking,Web,1489.18,13,Elderly,0
49,Male,Salaried,Savings,77876.09,Cash_Withdrawal,UPI,Mobile,2876.6,0,Middle_Aged,1
64,Male,Salaried,Current,10495.38,Payment,UPI,ATM,94.67,16,Senior,0
39,Female,Salaried,Current,43142.95,Transfer,UPI,Mobile,1114.41,10,Middle_Aged,0
40,Female,Salaried,Savings,31447.0,Payment,Card,Web,1405.38,5,Middle_Aged,0
19,Male,Salaried,Savings,37991.86,Transfer,UPI,Branch,1092.85,0,Young,0
44,Male,Retired,Savings,59823.22,Payment,UPI,Mobile,1121.59,18,Middle_Aged,0
59,Female,Retired,Savings,67871.26,Transfer,Net_Banking,Mobile,795.42,15,Senior,0
19,Female,Business,Savings,15921.18,Cash_Withdrawal,Card,Web,10481.51,17,Young,0
43,Female,Self_Employed,Savings,33267.47,Deposit,Cash,Web,1398.64,10,Middle_Aged,0
34,Female,Self_Employed,Savings,27803.25,Transfer,Card,ATM,1239.51,8,Adult,0
57,Female,Business,Savings,22214.89,Transfer,Cash,Mobile,2797.75,20,Senior,0
50,Male,Student,Savings,23980.11,Cash_Withdrawal,UPI,Web,627.0,5,Middle_Aged,0
26,Female,Self_Employed,Savings,31469.99,Payment,Net_Banking,Mobile,302.54,1,Adult,0
60,Male,Business,Savings,16620.88,Transfer,Cash,Branch,2716.72,7,Senior,0
71,Female,Business,Savings,54525.81,Transfer,UPI,Branch,785.63,21,Elderly,0
65,Male,Self_Employed,Savings,74268.83,Deposit,UPI,ATM,4275.79,15,Senior,0
56,Female,Salaried,Savings,13954.24,Transfer,UPI,Web,4015.88,7,Senior,0
46,Female,Business,Current,77239.32,Cash_Withdrawal,Net_Banking,Mobile,107.49,7,Middle_Aged,0
59,Male,Retired,Savings,13975.28,Cash_Withdrawal,Card,Web,1178.9,13,Senior,0
72,Male,Salaried,Savings,55173.03,Payment,Card,Web,3218.29,0,Elderly,0
43,Female,Business,Savings,77125.02,Deposit,UPI,Mobile,189.57,6,Middle_Aged,0
52,Female,Salaried,Savings,24944.07,Deposit,Net_Banking,Branch,1581.39,1,Senior,0
67,Female,Business,Savings,14067.21,Cash_Withdrawal,Net_Banking,Web,2117.3,14,Elderly,0
42,Female,Self_Employed,Savings,16798.65,Transfer,Card,Branch,1038.19,23,Middle_Aged,0
41,Female,Student,Savings,35935.66,Cash_Withdrawal,Card,Mobile,1045.72,17,Middle_Aged,0
30,Male,Business,Savings,129537.22,Deposit,Net_Banking,Mobile,3634.82,3,Adult,0
24,Male,Salaried,Savings,6945.25,Transfer,Cash,Web,246.03,17,Young,0
74,Female,Business,Savings,29149.52,Transfer,Card,Branch,2517.72,22,Elderly,0
53,Male,Salaried,Savings,25072.89,Payment,UPI,Mobile,1735.89,4,Senior,1
62,Male,Self_Employed,Savings,18672.04,Transfer,Net_Banking,ATM,4030.79,15,Senior,0
37,Male,Salaried,Current,25219.54,Transfer,UPI,Mobile,424.9,12,Middle_Aged,0
18,Female,Business,Savings,17435.13,Transfer,UPI,Mobile,4801.64,8,Young,1
25,Male,Salaried,Current,72731.1,Cash_Withdrawal,Net_Banking,Web,273.57,4,Young,0
63,Female,Self_Employed,Savings,78746.97,Payment,Card,Web,788.08,7,Senior,0
33,Male,Self_Employed,Savings,28868.55,Transfer,Net_Banking,Branch,342.69,17,Adult,0
31,Female,Retired,Current,24030.62,Cash_Withdrawal,Card,Web,2263.65,2,Adult,0
29,Male,Self_Employed,Savings,18134.49,Payment,Net_Banking,Mobile,511.87,5,Adult,0
68,Female,Self_Employed,Current,28918.16,Cash_Withdrawal,Card,Web,3410.87,10,Elderly,0
40,Female,Salaried,Savings,117979.34,Payment,Cash,Web,202.73,22,Middle_Aged,0
32,Male,Salaried,Savings,24760.69,Payment,UPI,Branch,702.56,13,Adult,0
45,Female,Salaried,Current,13745.33,Transfer,UPI,ATM,6541.8,23,Middle_Aged,0
51,Female,Self_Employed,Savings,19570.73,Cash_Withdrawal,Card,ATM,512.49,18,Senior,0
19,Female,Self_Employed,Current,49157.07,Cash_Withdrawal,Cash,ATM,3163.2,6,Young,0
49,Female,Salaried,Savings,15150.83,Deposit,UPI,Mobile,2200.21,23,Middle_Aged,0
40,Female,Self_Employed,Savings,26187.44,Deposit,Card,ATM,296.65,9,Middle_Aged,0
39,Female,Business,Savings,39273.55,Transfer,UPI,Web,1354.74,14,Middle_Aged,0
68,Female,Business,Current,16098.96,Payment,UPI,Web,5057.75,5,Elderly,0
42,Female,Salaried,Savings,6558.23,Transfer,Cash,Mobile,727.79,19,Middle_Aged,0
39,Male,Student,Savings,11417.38,Transfer,Wallet,Mobile,550.08,5,Middle_Aged,0
39,Male,Salaried,Current,13534.36,Payment,UPI,Branch,1523.04,15,Middle_Aged,0
66,Female,Business,Current,22402.73,Payment,Card,Mobile,884.68,8,Elderly,0
69,Female,Salaried,Savings,27873.72,Cash_Withdrawal,Wallet,Mobile,245.68,18,Elderly,0
59,Male,Salaried,Savings,51998.03,Transfer,Cash,Mobile,878.48,17,Senior,0
23,Male,Self_Employed,Savings,10078.86,Payment,Cash,Mobile,674.98,4,Young,0
32,Male,Self_Employed,Savings,46287.61,Payment,UPI,ATM,959.06,15,Adult,0
71,Female,Self_Employed,Savings,19995.47,Payment,Card,Web,99.15,6,Elderly,0
60,Male,Salaried,Savings,6448.24,Payment,Card,Branch,1578.65,18,Senior,0
54,Female,Salaried,Savings,27196.92,Deposit,Card,Web,214.02,4,Senior,0
50,Female,Business,Current,77111.99,Transfer,Net_Banking,Mobile,2313.91,19,Middle_Aged,0
25,Male,Salaried,Current,54529.2,Cash_Withdrawal,Card,Mobile,3203.85,10,Young,0
70,Female,Student,Savings,25310.73,Transfer,UPI,Branch,150.56,22,Elderly,0
61,Female,Salaried,Savings,66211.97,Transfer,Net_Banking,Branch,4003.87,17,Senior,0
61,Female,Salaried,Savings,31375.36,Transfer,Card,Mobile,975.67,6,Senior,0
22,Female,Salaried,Savings,58979.85,Payment,Net_Banking,Mobile,3219.43,17,Young,0
56,Male,Salaried,Savings,7120.39,Payment,Card,Web,2782.62,2,Senior,0
21,Male,Salaried,Savings,9899.72,Deposit,UPI,Mobile,258.45,4,Young,1
23,Female,Student,Savings,48205.52,Cash_Withdrawal,Card,ATM,467.27,22,Young,0
62,Female,Business,Savings,92173.32,Payment,Card,Mobile,5509.41,12,Senior,0
49,Male,Business,Savings,37565.32,Cash_Withdrawal,UPI,Mobile,317.17,15,Middle_Aged,0
69,Female,Business,Savings,18072.21,Cash_Withdrawal,Card,Mobile,1573.29,21,Elderly,0
47,Male,Salaried,Savings,13623.99,Cash_Withdrawal,Card,Mobile,514.97,11,Middle_Aged,0
64,Female,Salaried,Savings,20905.09,Transfer,Cash,ATM,444.08,6,Senior,0
52,Female,Business,Savings,71033.69,Cash_Withdrawal,UPI,Web,1076.34,21,Senior,0
72,Male,Business,Current,20454.91,Payment,Card,Web,9812.05,12,Elderly,0
57,Male,Salaried,Current,62206.14,Payment,UPI,ATM,2363.95,0,Senior,0
69,Male,Salaried,Savings,45345.15,Payment,Card,Branch,382.34,14,Elderly,0
33,Male,Self_Employed,Savings,105994.3,Cash_Withdrawal,UPI,Mobile,1333.35,20,Adult,0
30,Female,Salaried,Savings,31577.8,Payment,UPI,ATM,170.82,11,Adult,0
67,Male,Salaried,Savings,25856.65,Payment,UPI,Mobile,115.04,16,Elderly,0
59,Female,Business,Savings,64740.2,Payment,UPI,Web,1298.71,22,Senior,0
47,Male,Salaried,Savings,12730.93,Transfer,Card,Mobile,2241.6,19,Middle_Aged,0
36,Male,Salaried,Savings,18859.77,Payment,Wallet,ATM,5224.0,4,Middle_Aged,0
34,Female,Salaried,Savings,7016.33,Cash_Withdrawal,Card,Web,1592.27,16,Adult,0
73,Male,Self_Employed,Savings,9862.95,Payment,Card,Mobile,1103.67,23,Elderly,0
36,Male,Salaried,Savings,125328.99,Cash_Withdrawal,Net_Banking,Web,781.41,14,Middle_Aged,0
45,Male,Salaried,Savings,46809.98,Deposit,Net_Banking,Web,1859.01,19,Middle_Aged,0
72,Male,Salaried,Savings,8986.14,Payment,Net_Banking,Branch,325.08,18,Elderly,0
43,Female,Self_Employed,Savings,69972.89,Transfer,UPI,ATM,556.53,0,Middle_Aged,0
54,Female,Student,Savings,15321.95,Cash_Withdrawal,Cash,ATM,336.37,3,Senior,0
43,Male,Retired,Current,44925.48,Payment,Net_Banking,Branch,649.25,2,Middle_Aged,0
70,Male,Salaried,Current,44391.84,Payment,Net_Banking,Web,531.25,7,Elderly,0
40,Male,Retired,Savings,101925.0,Cash_Withdrawal,Card,Web,496.46,8,Middle_Aged,0
26,Female,Retired,Savings,17497.55,Payment,UPI,ATM,578.32,11,Adult,0
29,Female,Salaried,Savings,14880.64,Transfer,Wallet,ATM,1353.99,4,Adult,0
70,Female,Salaried,Current,3129.93,Transfer,Card,ATM,3901.03,8,Elderly,0
18,Female,Salaried,Savings,24405.93,Deposit,Card,Mobile,1463.04,0,Young,0
18,Male,Salaried,Savings,48062.8,Cash_Withdrawal,Card,ATM,618.15,22,Young,0
64,Male,Business,Current,53614.73,Deposit,Card,Mobile,1699.36,10,Senior,0
51,Male,Salaried,Savings,73270.95,Cash_Withdrawal,UPI,Mobile,1224.43,6,Senior,0
49,Female,Salaried,Savings,33922.87,Payment,UPI,ATM,1298.89,21,Middle_Aged,0
71,Male,Salaried,Savings,40288.64,Transfer,Wallet,ATM,1071.55,19,Elderly,0
65,Female,Self_Employed,Savings,28410.0,Payment,Card,Mobile,6159.45,13,Senior,0
42,Female,Salaried,Savings,47380.4,Payment,Card,ATM,1210.51,2,Middle_Aged,0
57,Male,Student,Savings,12741.33,Cash_Withdrawal,Net_Banking,ATM,625.56,10,Senior,0
62,Male,Student,Savings,8718.72,Payment,Card,Mobile,504.11,16,Senior,0
70,Male,Self_Employed,Savings,13863.43,Payment,UPI,Mobile,2701.12,17,Elderly,0
18,Female,Business,Current,31917.16,Deposit,Card,Web,334.8,18,Young,0
33,Female,Salaried,Savings,9505.83,Cash_Withdrawal,UPI,ATM,4259.86,17,Adult,0
56,Male,Salaried,Savings,16210.34,Payment,UPI,Web,161.31,5,Senior,0
22,Male,Salaried,Current,16630.02,Payment,Cash,Branch,3737.91,14,Young,0
39,Female,Student,Current,50284.74,Payment,Net_Banking,Web,2433.85,6,Middle_Aged,0
46,Male,Retired,Savings,45618.85,Cash_Withdrawal,Cash,ATM,706.58,4,Middle_Aged,0
72,Female,Self_Employed,Current,28463.81,Cash_Withdrawal,UPI,Mobile,517.91,4,Elderly,1
20,Female,Salaried,Savings,38593.99,Transfer,Card,Web,3759.91,6,Young,0
29,Male,Self_Employed,Current,39207.85,Transfer,UPI,Branch,6630.82,21,Adult,0
43,Male,Salaried,Savings,20112.65,Cash_Withdrawal,Card,Branch,593.72,11,Middle_Aged,0
33,Male,Business,Savings,17430.91,Transfer,UPI,Mobile,1959.49,7,Adult,0
68,Male,Self_Employed,Current,91982.09,Transfer,Net_Banking,Web,2920.46,17,Elderly,0
54,Female,Salaried,Savings,3672.76,Payment,UPI,Branch,2004.07,17,Senior,0
39,Female,Self_Employed,Savings,14867.86,Deposit,UPI,Web,1157.84,16,Middle_Aged,0
74,Female,Salaried,Savings,22856.12,Transfer,Card,Mobile,742.61,22,Elderly,0
46,Male,Salaried,Savings,42106.66,Payment,UPI,Mobile,1448.1,10,Middle_Aged,0
31,Female,Student,Savings,66729.69,Payment,Cash,ATM,136.22,14,Adult,0
45,Male,Salaried,Current,118822.41,Deposit,Net_Banking,Mobile,4191.21,19,Middle_Aged,0
22,Male,Business,Savings,25000.01,Deposit,UPI,Web,198.99,5,Young,0
64,Male,Retired,Savings,26376.05,Payment,Card,Branch,474.14,11,Senior,0
66,Male,Business,Current,35957.32,Transfer,Wallet,Branch,782.64,22,Elderly,0
47,Male,Self_Employed,Savings,17590.31,Payment,Cash,Mobile,403.96,6,Middle_Aged,0
63,Male,Self_Employed,Savings,10431.76,Transfer,Wallet,Web,354.87,7,Senior,0
69,Female,Salaried,Savings,24909.38,Deposit,UPI,Mobile,4489.41,3,Elderly,1
22,Male,Salaried,Savings,48839.65,Transfer,UPI,Web,6610.14,2,Young,1
29,Female,Student,Savings,22151.52,Transfer,UPI,Web,5159.09,2,Adult,1
33,Female,Business,Current,37449.49,Transfer,UPI,Mobile,2528.84,9,Adult,1
43,Male,Retired,Savings,6032.68,Cash_Withdrawal,Cash,Mobile,12894.46,23,Middle_Aged,0
43,Male,Salaried,Savings,27302.23,Payment,UPI,ATM,840.25,14,Middle_Aged,0
65,Male,Business,Savings,19481.93,Transfer,Card,ATM,763.36,12,Senior,0
38,Female,Business,Savings,9700.19,Transfer,UPI,Branch,1109.06,18,Middle_Aged,0
56,Male,Business,Savings,45513.76,Payment,Net_Banking,ATM,4578.11,7,Senior,0
53,Female,Salaried,Savings,117773.25,Transfer,UPI,ATM,1970.47,17,Senior,0
